ReportID,SalesPersonID,ProductID,Quantity,TotalSalesValue,Country,CustomerID
Rep70592,C21878,PR6294,100,1045,Papua New Guinea,492
Rep70593,C21878,PR6253,155,2530,Spain,493
Rep70594,C21878,PR6253,113,1925,Sierra Leone,494
Rep70595,C21878,PR6130,159,1495,Bahrain,495
Rep70596,C21878,PR6253,116,2150,South Sudan,496
Rep70597,C21878,PR6297,117,1655,Ireland,497
Rep70598,C21878,PR6297,101,1220,Moldova ,498
Rep70599,C21878,PR6253,110,1760,Cameroon,499
Rep70600,C21878,PR6210,158,3705,Kuwait,500
Rep70601,C21878,PR6548,4100,18380,Tanzania,501
Rep70602,C21878,PR6297,108,1840,Sri Lanka,502
Rep70603,C21878,PR6548,1455,7015,North Korea,503
Rep70604,C21878,PR6130,132,1185,Denmark,504
Rep70605,C21878,PR6116,331,6080,Poland,505
Rep70606,C21878,PR6297,136,2115,Bosnia and Herzegovina,506
Rep70607,C21878,PR6204,103,1120,Angola,507
Rep70608,C21878,PR6294,110,2725,Cape Verde,508
Rep70609,C21878,PR6282,105,1140,Romania,509
Rep70610,C21878,PR6297,166,1765,Moldova ,510
Rep70611,C21878,PR6116,437,8835,Australia,511
Rep70612,C21878,PR6282,102,1040,Burundi,512
Rep70613,C21878,PR6204,101,1055,Denmark,513
Rep70614,C21878,PR6294,110,2380,Sudan,514
Rep70615,C21878,PR6297,102,1165,Somalia,515
Rep70616,C21423,PR6282,2066,7245,Chad,516
Rep70617,C21423,PR6350,7744,92965,Poland,517
Rep70618,C21423,PR6184,256,2040,Maldives,518
Rep70619,C21423,PR6350,3469,41210,India,519
Rep70620,C21423,PR6282,9297,44700,Egypt,520
Rep70621,C21423,PR6259,5372,21600,Tunisia ,521
Rep70622,C21423,PR6115,655,5025,Luxembourg,522
Rep70623,C21423,PR6282,2594,2455,Burundi,523
Rep70624,C21423,PR6552,10305,11630,Serbia,524
Rep70625,C21423,PR6282,649,11160,Tajikistan,525
Rep70626,C21423,PR6350,105,1070,Bosnia and Herzegovina,526
Rep70627,C21423,PR6282,3849,17595,Honduras,527
Rep70628,C21423,PR6282,2616,15275,North Korea,528
Rep70629,C21423,PR6268,7063,16755,Russia,529
Rep70630,C21423,PR6282,1674,8155,Afghanistan,530
Rep70631,C21423,PR6282,2583,9585,Saudi Arabia,531
Rep70632,C21423,PR6367,447,4145,Andorra,532
Rep70633,C21423,PR6259,9231,40770,Comoros,533
Rep70634,C21423,PR6268,241,1590,Germany,534
Rep70635,C21423,PR6367,12979,6090,Marshall Islands,535
Rep70636,C21423,PR6268,3433,8050,Belize,536
Rep70637,C21423,PR6552,10816,3005,Somalia,537
Rep70638,C21423,PR6350,113,1315,Finland,538
Rep70639,C21423,PR6282,2876,13240,Afghanistan,539
Rep70640,C21423,PR6282,2245,10875,Estonia,540
Rep70641,C21423,PR6282,333,2230,Russia,541
Rep70642,C21423,PR6282,3200,11440,Slovenia,542
Rep70643,C21423,PR6211,909,5295,Turkey,543
Rep70644,C21423,PR6282,161,1280,Tonga,544
Rep70645,C21423,PR6350,3494,39005,Mali,545
Rep70646,C21423,PR6282,2934,13745,Saudi Arabia,546
Rep70647,C21423,PR6259,8266,39410,Botswana,547
Rep70648,C21423,PR6350,7179,84275,Zimbabwe,548
Rep70649,C21423,PR6282,4226,19370,Trinidad and Tobago,549
Rep70650,C21423,PR6549,4299,13475,New Zealand,550
Rep70651,C21423,PR6282,2932,13730,Malawi,551
Rep70652,C21423,PR6211,1202,4670,Mexico,552
Rep70653,C21423,PR6211,443,2015,Macedonia,553
Rep70654,C21423,PR6282,2095,9135,Mongolia,554
Rep70655,C21423,PR6282,7158,30325,South Korea,555
Rep70656,C21423,PR6367,167,1300,United Arab Emirates,556
Rep70657,C21423,PR6282,1068,4070,Switzerland,557
Rep70658,C21423,PR6367,447,4145,Bhutan,558
Rep70659,C21423,PR6350,155,2790,Niger,559
Rep70660,C21423,PR6211,443,2015,Slovakia,560
Rep70661,C21423,PR6350,106,1125,Denmark,561
Rep70662,C21423,PR6282,367,1865,Uzbekistan,562
Rep70663,C21423,PR6268,7044,15680,United States of America,563
Rep70664,C21423,PR6259,216,1560,Jamaica,564
Rep70665,C21423,PR6350,1417,16650,Austria,565
Rep70666,C21423,PR6184,256,2040,South Sudan,566
Rep70667,C21423,PR6184,278,2245,Grenada,567
Rep70668,C21423,PR6282,669,7680,Maldives,568
Rep70669,C21423,PR6259,16578,78825,Liberia,569
Rep70670,C21423,PR6367,1307,6325,Saint Kitts and Nevis ,570
Rep70671,C21423,PR6259,17033,54915,Liechtenstein,571
Rep70672,C21423,PR6367,5906,26480,Tunisia ,572
Rep70673,C21423,PR6282,480,2085,Somalia,573
Rep70674,C21423,PR6282,1619,7830,Namibia,574
Rep70675,C21423,PR6350,758,8680,Germany,575
Rep70676,C21423,PR6282,948,3745,Antigua and Barbuda ,576
Rep70677,C21423,PR6282,2616,15275,North Korea,577
Rep70678,C21423,PR6188,1002,15400,Sao Tome and Principe,578
Rep70679,C21423,PR6184,278,2245,Sierra Leone,579
Rep70680,C21423,PR6282,377,1945,Latvia,580
Rep70681,C21423,PR6282,158,1310,Honduras,581
Rep70682,C21423,PR6259,17033,54915,Sri Lanka,582
Rep70683,C21423,PR6115,238,1785,France,583
Rep70684,C21423,PR6549,3540,11920,Iran,584
Rep70685,C21423,PR6350,1417,16650,Georgia,585
Rep70686,C21423,PR6350,3617,45065,Cambodia,586
Rep70687,C21423,PR6350,685,8640,Jordan,587
Rep70688,C21423,PR6350,4910,57330,Bosnia and Herzegovina,588
Rep70689,C21423,PR6350,665,9390,Benin,589
Rep70690,C21423,PR6259,700,3865,Samoa ,590
Rep70691,C21423,PR6282,4817,19510,Mauritius ,591
Rep70692,C21423,PR6350,6034,69900,Jordan,592
Rep70693,C21423,PR6259,3322,11585,New Zealand,593
Rep70694,C21423,PR6549,3646,11180,Italy,594
Rep70695,C21423,PR6282,3200,11440,Nicaragua,595
Rep70696,C21423,PR6259,626,2480,Saudi Arabia,596
Rep70697,C21423,PR6282,9297,44700,Panama,597
Rep70698,C21423,PR6282,333,2230,Angola,598
Rep70699,C21847,PR6242,366,5950,India,599
Rep70700,C21847,PR6242,2385,17245,Rwanda,600
Rep70701,C21847,PR6231,2378,10440,Sri Lanka,601
Rep70702,C21847,PR6115,4544,50120,Libya,602
Rep70703,C21847,PR6242,1216,6505,Malta,603
Rep70704,C21847,PR6115,3433,36210,Moldova ,604
Rep70705,C21117,PR6509,204,1235,Kenya,605
Rep70706,C21117,PR6575,237,2090,Moldova ,606
Rep70707,C21117,PR6352,1449,23840,Pakistan,607
Rep70708,C21117,PR6144,105,1030,Kosovo,608
Rep70709,C21117,PR6509,204,1235,South Korea,609
Rep70710,C21117,PR6352,2478,55400,Equatorial Guinea,610
Rep70711,C21117,PR6320,127,1065,Namibia,611
Rep70712,C21117,PR6320,117,1195,Uzbekistan,612
Rep70713,C21117,PR6160,108,1310,France,613
Rep70714,C21117,PR6595,104,1390,Vatican City,614
Rep70715,C21117,PR6144,135,1200,Trinidad and Tobago,615
Rep70716,C21117,PR6509,204,1235,Maldives,616
Rep70717,C21117,PR6565,130,1060,South Korea,617
Rep70718,C21117,PR6226,760,33470,Oman,618
Rep70719,C21117,PR6253,3696,19915,Philippines,619
Rep70720,C21117,PR6352,1570,44075,Honduras,620
Rep70721,C21117,PR6560,121,1075,Dominica,621
Rep70722,C21117,PR6578,358,1580,Libya,622
Rep70723,C21117,PR6253,237,6590,Belize,623
Rep70724,C21117,PR6226,760,33470,Azerbaijan,624
Rep70725,C21117,PR6352,1570,44075,France,625
Rep70726,C21117,PR6608,169,1280,Togo,626
Rep70727,C21117,PR6575,120,1540,Russia,627
Rep70728,C21117,PR6575,237,2090,Sri Lanka,628
Rep70729,C21117,PR6565,127,1060,Ethiopia,629
Rep70730,C21117,PR6253,699,3725,Comoros,630
Rep70731,C21117,PR6226,760,33470,Oman,631
Rep70732,C21117,PR6115,1588,1835,South Sudan,632
Rep70733,C21117,PR6560,126,1165,Jordan,633
Rep70734,C21117,PR6560,116,1045,Japan,634
Rep70735,C21117,PR6326,140,2560,Morocco,635
Rep70736,C21117,PR6595,108,1505,South Africa,636
Rep70737,C21117,PR6253,366,1950,Mongolia,637
Rep70738,C21117,PR6509,166,1215,Belarus,638
Rep70739,C21117,PR6226,1072,5030,Senegal,639
Rep70740,C21117,PR6575,120,1540,Slovenia,640
Rep70741,C21117,PR6320,117,1195,Namibia,641
Rep70742,C21117,PR6115,430,2390,Sudan,642
Rep70743,C21117,PR6472,110,1230,The Bahamas,643
Rep70744,C21117,PR6352,1377,28620,Afghanistan,644
Rep70745,C21117,PR6560,123,1125,Nigeria,645
Rep70746,C21117,PR6115,430,2390,Morocco,646
Rep70747,C21117,PR6227,161,1195,Cote d'Ivoire,647
Rep70748,C21117,PR6616,111,1065,Syria,648
Rep70749,C21117,PR6616,102,1035,United Kingdom,649
Rep70750,C21117,PR6575,219,2385,Burundi,650
Rep70751,C21117,PR6253,100,1030,Ghana,651
Rep70752,C21117,PR6474,202,1585,Jordan,652
Rep70753,C21117,PR6509,166,1215,Albania,653
Rep70754,C21117,PR6320,117,1195,Chad,654
Rep70755,C21117,PR6585,155,1210,Mongolia,655
Rep70756,C21117,PR6474,121,1115,Kosovo,656
Rep70757,C21117,PR6585,155,1210,Sweden,657
Rep70758,C21117,PR6352,211,4850,Burundi,658
Rep70759,C21117,PR6352,355,9515,Mongolia,659
Rep70760,C21117,PR6352,3012,65455,Tunisia ,660
Rep70761,C21117,PR6320,147,1495,Jamaica,661
Rep70762,C21117,PR6474,340,1295,China,662
Rep70763,C21117,PR6474,472,1995,Iran,663
Rep70764,C21117,PR6227,119,1035,Iraq,664
Rep70765,C21117,PR6562,107,1045,Japan,665
Rep70766,C21117,PR6509,204,1235,Uzbekistan,666
Rep70767,C21117,PR6616,103,1015,Ghana,667
Rep70768,C21117,PR6472,104,1045,Cuba,668
Rep70769,C21117,PR6560,116,1075,Algeria,669
Rep70770,C21117,PR6253,129,1445,Moldova ,670
Rep70771,C21117,PR6253,237,6590,Tunisia ,671
Rep70772,C21117,PR6474,1573,7990,Seychelles ,672
Rep70773,C21117,PR6320,146,1305,Hungary,673
Rep70774,C21117,PR6161,118,1535,Belgium,674
Rep70775,C21117,PR6253,129,1445,North Korea,675
Rep70776,C21117,PR6253,502,2925,Malta,676
Rep70777,C21117,PR6552,150,1060,Philippines,677
Rep70778,C21117,PR6226,760,33470,Azerbaijan,678
Rep70779,C21117,PR6564,147,1060,Barbados,679
Rep70780,C21117,PR6616,102,1035,Burkina Faso,680
Rep70781,C21117,PR6509,644,1170,Ethiopia,681
Rep70782,C21117,PR6608,102,1075,Luxembourg,682
Rep70783,C21117,PR6461,597,1585,Lebanon,683
Rep70784,C21117,PR6253,102,2665,Indonesia,684
Rep70785,C21117,PR6461,2039,2340,Democratic Republic of the Congo,685
Rep70786,C21117,PR6561,103,1090,Romania,686
Rep70787,C21117,PR6326,71,1005,Greece,687
Rep70788,C21117,PR6595,108,1505,Tanzania,688
Rep70789,C21117,PR6227,130,1040,Malta,689
Rep70790,C21117,PR6616,102,1035,Djibouti,690
Rep70791,C21117,PR6253,486,3250,Portugal,691
Rep70792,C21117,PR6560,155,1405,Angola,692
Rep70793,C21117,PR6578,388,1845,Yemen,693
Rep70794,C21117,PR6253,129,1445,Guatemala,694
Rep70795,C21117,PR6144,135,1200,Togo,695
Rep70796,C21117,PR6253,237,6590,Ethiopia,696
Rep70797,C21117,PR6227,130,1040,Saint Vincent and the Grenadines,697
Rep70798,C21117,PR6616,102,1035,Sweden,698
Rep70799,C21117,PR6352,1449,23840,Maldives,699
Rep70800,C21117,PR6227,130,1040,Antigua and Barbuda ,700
Rep70801,C21117,PR6561,103,1090,Tonga,701
Rep70802,C21117,PR6320,117,1195,Mozambique,702
Rep70803,C21117,PR6595,100,1105,Macedonia,703
Rep70804,C21117,PR6253,3696,19915,Slovenia,704
Rep70805,C21117,PR6595,103,1235,Botswana,705
Rep70806,C21117,PR6253,887,15885,Solomon Islands,706
Rep70807,C21117,PR6560,347,1405,Bulgaria,707
Rep70808,C21117,PR6253,237,6590,Palau,708
Rep70809,C21117,PR6560,116,1075,Thailand,709
Rep70810,C21117,PR6608,336,2325,Hungary,710
Rep70811,C21117,PR6352,1570,44075,Egypt,711
Rep70812,C21117,PR6595,108,1505,Ireland,712
Rep70813,C21117,PR6561,103,1090,Eritrea,713
Rep70814,C21117,PR6595,103,1375,Lithuania,714
Rep70815,C21117,PR6595,103,1235,Liechtenstein,715
Rep70816,C21117,PR6352,535,8330,Vietnam,716
Rep70817,C21117,PR6474,472,1995,Kiribati,717
Rep70818,C21117,PR6115,166,1275,Spain,718
Rep70819,C21117,PR6474,365,1970,Lithuania,719
Rep70820,C21117,PR6564,147,1060,Trinidad and Tobago,720
Rep70821,C21117,PR6227,108,1025,Taiwan,721
Rep70822,C21117,PR6253,3696,19915,Kazakhstan,722
Rep70823,C21117,PR6560,347,1405,Grenada,723
Rep70824,C21117,PR6575,122,1510,Denmark,724
Rep70825,C21117,PR6115,266,1110,Burkina Faso,725
Rep70826,C21117,PR6628,130,1135,Norway,726
Rep70827,C21117,PR6253,793,19585,Italy,727
Rep70828,C21117,PR6474,365,1970,Costa Rica,728
Rep70829,C21117,PR6253,967,4770,India,729
Rep70830,C21117,PR6352,1449,23840,Turkmenistan,730
Rep70831,C21117,PR6587,104,1020,Bahrain,731
Rep70832,C21117,PR6587,104,1020,Liberia,732
Rep70833,C21117,PR6623,101,5360,Dominica,733
Rep70834,C21117,PR6320,211,1820,Slovakia,734
Rep70835,C21117,PR6352,960,21575,Finland,735
Rep70836,C21117,PR6585,155,1210,Kosovo,736
Rep70837,C21117,PR6595,108,1505,Eritrea,737
Rep70838,C21117,PR6227,161,1195,East Timor,738
Rep70839,C21117,PR6560,204,1510,Estonia,739
Rep70840,C21117,PR6253,3696,19915,Guinea,740
Rep70841,C21117,PR6575,120,1540,Zimbabwe,741
Rep70842,C21117,PR6560,116,1075,Sao Tome and Principe,742
Rep70843,C21117,PR6227,133,1030,Mexico,743
Rep70844,C21117,PR6253,100,1115,Finland,744
Rep70845,C21117,PR6474,365,1970,Sweden,745
Rep70846,C21117,PR6575,172,1850,Botswana,746
Rep70847,C21117,PR6474,365,1970,Hungary,747
Rep70848,C21117,PR6564,153,1060,Ukraine,748
Rep70849,C21117,PR6575,120,1540,Australia,749
Rep70850,C21117,PR6461,2039,2340,Liberia,750
Rep70851,C21117,PR6352,1570,44075,Pakistan,751
Rep70852,C21117,PR6461,2039,2340,Cameroon,752
Rep70853,C21117,PR6595,105,1105,Belize,753
Rep70854,C21117,PR6575,133,1530,Jamaica,754
Rep70855,C21117,PR6616,280,1245,Switzerland,755
Rep70856,C21117,PR6320,211,1820,Albania,756
Rep70857,C21117,PR6561,103,1090,Sao Tome and Principe,757
Rep70858,C21117,PR6253,129,1445,Barbados,758
Rep70859,C21117,PR6461,2039,2340,Saint Kitts and Nevis ,759
Rep70860,C21117,PR6227,130,1040,Botswana,760
Rep70861,C21117,PR6595,136,2640,Iran,761
Rep70862,C21117,PR6585,155,1210,India,762
Rep70863,C21117,PR6352,1449,23840,Brunei,763
Rep70864,C21117,PR6253,239,2540,Belgium,764
Rep70865,C21117,PR6560,116,1075,Federated States of Micronesia,765
Rep70866,C21117,PR6616,111,1065,Macedonia,766
Rep70867,C21650,PR6476,110462,67790,Japan,767
Rep70868,C21650,PR6476,59918,36480,Antigua and Barbuda ,768
Rep70869,C21650,PR6476,174577,105900,Cuba,769
Rep70870,C21650,PR6476,3492,3250,Uzbekistan,770
Rep70871,C21650,PR6476,152390,91740,Thailand,771
Rep70872,C21650,PR6476,17067,17665,Nigeria,772
Rep70873,C21650,PR6476,69410,44880,Russia,773
Rep70874,C21650,PR6476,69410,44880,El Salvador,774
Rep70875,C21650,PR6476,27268,16825,Burkina Faso,775
Rep70876,C21650,PR6476,8256,11650,Costa Rica,776
Rep70877,C21650,PR6476,113287,98700,Indonesia,777
Rep70878,C21650,PR6476,79692,57155,Lebanon,778
Rep70879,C21650,PR6476,75969,45770,Philippines,779
Rep70880,C21650,PR6476,69410,44880,Algeria,780
Rep70881,C21650,PR6476,69410,44880,Botswana,781
Rep70882,C21650,PR6115,2984,10195,Georgia,782
Rep70883,C21650,PR6476,36794,29235,Madagascar,783
Rep70884,C21650,PR6476,12933,9805,Tonga,784
Rep70885,C21650,PR6476,152390,91740,Lesotho,785
Rep70886,C21650,PR6476,68425,44905,Romania,786
Rep70887,C21650,PR6481,116,1065,Iraq,787
Rep70888,C21650,PR6476,59918,36480,San Marino,788
Rep70889,C21650,PR6266,934,5090,Liberia,789
Rep70890,C21650,PR6476,21018,13295,Marshall Islands,790
Rep70891,C21650,PR6476,43075,46140,Trinidad and Tobago,791
Rep70892,C21650,PR6476,105955,63510,Japan,792
Rep70893,C21650,PR6476,3815,7960,Mongolia,793
Rep70894,C21650,PR6476,49278,32670,Israel,794
Rep70895,C21650,PR6476,3815,7960,Nicaragua,795
Rep70896,C21650,PR6476,13696,13110,Malaysia,796
Rep70897,C21650,PR6476,152390,91740,Mongolia,797
Rep70898,C21650,PR6476,3815,7960,Guatemala,798
Rep70899,C21650,PR6266,937,5095,Spain,799
Rep70900,C21650,PR6476,3815,7960,Solomon Islands,800
Rep70901,C21650,PR6476,30655,20295,Iraq,801
Rep70902,C21650,PR6476,12205,13525,Haiti,802
Rep70903,C21650,PR6266,1768,2635,Burundi,803
Rep70904,C21650,PR6476,59918,36480,Iraq,804
Rep70905,C21650,PR6476,125473,107215,Madagascar,805
Rep70906,C21650,PR6476,20493,27240,Guatemala,806
Rep70907,C21650,PR6115,3771,12705,Costa Rica,807
Rep70908,C21650,PR6476,58157,36750,Laos,808
Rep70909,C21650,PR6476,77817,77045,Czech Republic,809
Rep70910,C21650,PR6115,6028,21065,Tuvalu,810
Rep70911,C21650,PR6476,59918,36480,El Salvador,811
Rep70912,C21650,PR6476,92151,55885,South Korea,812
Rep70913,C21650,PR6476,25662,27225,Israel,813
Rep70914,C21650,PR6476,152390,91740,Iraq,814
Rep70915,C21650,PR6476,242498,173550,Vietnam,815
Rep70916,C21650,PR6476,95444,58035,United States of America,816
Rep70917,C22331,PR6116,8655,56055,Guinea,817
Rep70918,C22331,PR6116,1877,9315,Costa Rica,818
Rep70919,C22331,PR6116,12655,65605,Honduras,819
Rep70920,C22331,PR6116,8937,53135,Federated States of Micronesia,820
Rep70921,C22331,PR6115,1600,9655,Slovenia,821
Rep70922,C21822,PR6121,10950,33015,Dominica,822
Rep70923,C21822,PR6121,69893,101150,Montenegro,823
Rep70924,C21822,PR6120,166,1145,Benin,824
Rep70925,C21822,PR6118,233,1295,The Gambia,825
Rep70926,C21822,PR6121,32050,96040,Haiti,826
Rep70927,C21822,PR6121,20932,70835,Bhutan,827
Rep70928,C21822,PR6116,1725,5680,Singapore,828
Rep70929,C21822,PR6118,233,1295,Samoa ,829
Rep70930,C21822,PR6120,233,1295,Laos,830
Rep70931,C21822,PR6120,233,1295,Cote d'Ivoire,831
Rep70932,C21822,PR6121,20594,67070,Burkina Faso,832
Rep70933,C21822,PR6118,1322,6050,United States of America,833
Rep70934,C21822,PR6121,10700,36645,Germany,834
Rep70935,C21822,PR6121,20932,70835,Bangladesh,835
Rep70936,C21822,PR6116,211,1545,Kenya,836
Rep70937,C21822,PR6121,42972,127560,Sudan,837
Rep70938,C21822,PR6121,69893,101150,Sudan,838
Rep70939,C21822,PR6121,20932,70835,Syria,839
Rep70940,C21822,PR6121,69893,101150,Namibia,840
Rep70941,C21822,PR6121,20622,66515,Italy,841
Rep70942,C21822,PR6121,31010,105040,North Korea,842
Rep70943,C21822,PR6121,20932,70835,Senegal,843
Rep70944,C21822,PR6121,32050,96040,Pakistan,844
Rep70945,C21822,PR6121,8911,27300,Portugal,845
Rep70946,C21822,PR6120,233,1295,Albania,846
Rep70947,C21822,PR6116,1252,4320,Tunisia ,847
Rep70948,C21457,PR6126,127,1450,Iceland,848
Rep70949,C21457,PR6281,116,1090,United Kingdom,849
Rep70950,C21457,PR6606,101,2305,Nauru,850
Rep70951,C21457,PR6523,103,3985,Mozambique,851
Rep70952,C21457,PR6597,123,1590,Burundi,852
Rep70953,C21457,PR6231,552,7775,Palau,853
Rep70954,C21457,PR6200,2391,16665,Slovenia,854
Rep70955,C21457,PR6116,1766,8215,Tuvalu,855
Rep70956,C21457,PR6231,1004,14545,The Bahamas,856
Rep70957,C21457,PR6200,2311,16580,Lebanon,857
Rep70958,C21457,PR6200,2446,17530,Bosnia and Herzegovina,858
Rep70959,C21457,PR6116,1766,8780,Algeria,859
Rep70960,C21457,PR6606,101,1195,Lithuania,860
Rep70961,C21457,PR6616,126,1355,Saint Kitts and Nevis ,861
Rep70962,C21457,PR6231,552,7790,Madagascar,862
Rep70963,C21457,PR6116,1766,8450,Republic of the Congo,863
Rep70964,C21457,PR6253,102,1165,Saint Kitts and Nevis ,864
Rep70965,C21457,PR6248,101,1120,Burundi,865
Rep70966,C21457,PR6116,1766,8450,Greece,866
Rep70967,C21457,PR6523,2927,9865,Myanmar,867
Rep70968,C21457,PR6551,9993,44805,Saint Vincent and the Grenadines,868
Rep70969,C21457,PR6116,1766,8450,Equatorial Guinea,869
Rep70970,C21457,PR6598,113,2880,Malta,870
Rep70971,C22130,PR6130,7864,68165,Burkina Faso,871
Rep70972,C22130,PR6130,144,1405,Senegal,872
Rep70973,C22130,PR6253,322,4345,Morocco,873
Rep70974,C22130,PR6253,133,1615,Iceland,874
Rep70975,C22130,PR6253,135,1860,Swaziland,875
Rep70976,C22130,PR6253,142,2095,Angola,876
Rep70977,C22130,PR6250,133,2120,Switzerland,877
Rep70978,C22130,PR6253,139,1445,Nicaragua,878
Rep70979,C22130,PR6253,112,1325,Thailand,879
Rep70980,C22130,PR6130,6568,45850,Romania,880
Rep70981,C22130,PR6135,215,5900,Indonesia,881
Rep70982,C22130,PR6253,316,1275,Dominican Republic,882
Rep70983,C22130,PR6253,1181,9540,Madagascar,883
Rep70984,C22130,PR6253,633,9505,Burundi,884
Rep70985,C22130,PR6130,236,2845,Lebanon,885
Rep70986,C22130,PR6253,322,3330,Benin,886
Rep70987,C22130,PR6116,322,5105,Bosnia and Herzegovina,887
Rep70988,C22130,PR6135,176,4215,Democratic Republic of the Congo,888
Rep70989,C22130,PR6253,358,3845,Lithuania,889
Rep70990,C22130,PR6130,5586,55275,United Arab Emirates,890
Rep70991,C22130,PR6116,322,5105,Kyrgyzstan,891
Rep70992,C22130,PR6116,322,5105,Samoa ,892
Rep70993,C22130,PR6253,132,1490,Laos,893
Rep70994,C22130,PR6130,8412,92300,Lesotho,894
Rep70995,C22130,PR6130,405,4120,Russia,895
Rep70996,C22130,PR6130,131,1415,Seychelles ,896
Rep70997,C22130,PR6253,139,1445,Cuba,897
Rep70998,C22130,PR6250,133,2130,Saint Kitts and Nevis ,898
Rep70999,C22130,PR6615,182,1195,Marshall Islands,899
Rep71000,C22130,PR6135,1449,15070,Lesotho,900
Rep71001,C22130,PR6253,421,5560,Germany,901
Rep71002,C22130,PR6253,700,10730,Qatar,902
Rep71003,C22130,PR6130,305,3290,South Sudan,903
Rep71004,C22130,PR6135,1325,14325,Afghanistan,904
Rep71005,C22130,PR6253,125,1610,Malawi,905
Rep71006,C22130,PR6130,531,11805,Papua New Guinea,906
Rep71007,C22130,PR6253,877,7400,Burundi,907
Rep71008,C22130,PR6253,693,5360,Germany,908
Rep71009,C22130,PR6135,1058,10110,Cyprus,909
Rep71010,C22130,PR6253,242,3035,Turkey,910
Rep71011,C22130,PR6130,122,1195,Ghana,911
Rep71012,C22130,PR6253,110,1140,Namibia,912
Rep71013,C22130,PR6130,122,1195,Croatia,913
Rep71014,C22130,PR6135,313,10055,Spain,914
Rep71015,C22130,PR6253,145,1605,Canada,915
Rep71016,C22130,PR6331,200,3430,Nauru,916
Rep71017,C22130,PR6253,120,1245,Lebanon,917
Rep71018,C22130,PR6116,661,10355,Sri Lanka,918
Rep71019,C22130,PR6135,2023,17990,Italy,919
Rep71020,C22130,PR6135,1872,11490,Afghanistan,920
Rep71021,C22130,PR6135,523,3040,Ireland,921
Rep71022,C22130,PR6130,10186,80320,Slovakia,922
Rep71023,C22130,PR6253,258,1200,Eritrea,923
Rep71024,C22130,PR6253,1773,13470,Mauritania,924
Rep71025,C22130,PR6130,127,1245,United Arab Emirates,925
Rep71026,C22130,PR6253,139,1445,Japan,926
Rep71027,C22130,PR6130,8268,65335,Vanuatu,927
Rep71028,C22130,PR6253,328,4000,Georgia,928
Rep71029,C22130,PR6253,286,3535,Syria,929
Rep71030,C22130,PR6253,495,6385,Iraq,930
Rep71031,C22130,PR6253,161,1385,The Bahamas,931
Rep71032,C22130,PR6116,772,12470,Israel,932
Rep71033,C22130,PR6615,254,1715,Eritrea,933
Rep71034,C22130,PR6253,432,4265,Bosnia and Herzegovina,934
Rep71035,C22130,PR6253,533,1545,Nigeria,935
Rep71036,C22130,PR6615,151,1230,Comoros,936
Rep71037,C22130,PR6241,2877,10600,Algeria,937
Rep71038,C22130,PR6331,155,2365,Mozambique,938
Rep71039,C22130,PR6130,321,3095,Somalia,939
Rep71040,C22130,PR6130,9617,91580,Czech Republic,940
Rep71041,C22130,PR6331,208,3635,Tanzania,941
Rep71042,C22130,PR6135,2576,12065,Vietnam,942
